avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,tenure,status
232,IT,1,0.954,5,0,medium,0.813,5,Left
227,support,0,0.531,5,0,low,0.76,2,Employed
262,finance,0,0.772,3,0,medium,0.799,2,Employed
127,finance,0,0.462,2,0,low,0.371,3,Left
271,marketing,0,0.567,3,0,medium,0.824,4,Employed
263,"",0,0.98,5,0,medium,0.855,5,Left
173,engineering,0,0.55,2,0,medium,0.456,3,Employed
222,sales,0,0.968,3,0,medium,0.615,4,Employed
116,"",1,0.496,2,0,low,0.34,6,Employed
122,sales,0,0.425,5,0,low,0.63,4,Employed
133,finance,0,0.593,5,0,medium,0.424,4,Employed
143,management,0,0.674,4,0,medium,0.641,8,Employed
263,admin,0,0.478,3,0,low,0.863,2,Employed
269,finance,0,0.571,6,0,high,0.188,2,Employed
217,support,0,0.73,5,0,medium,0.769,2,Employed
225,engineering,0,0.559,4,0,low,0.832,3,Employed
220,management,0,0.824,3,0,medium,0.841,3,Employed
242,sales,0,0.53,4,0,medium,0.726,3,Employed
161,admin,0,0.885,4,0,medium,0.854,2,Employed
177,support,1,0.615,3,0,medium,0.658,2,Employed
178,product,0,0.73,4,0,low,0.889,3,Employed
175,IT,1,0.835,5,0,low,0.138,6,Employed
260,product,0,0.891,4,0,low,0.147,5,Employed
233,sales,0,0.622,4,0,medium,0.239,5,Employed
138,support,0,0.916,3,0,low,0.63,10,Employed
125,sales,0,0.393,3,0,medium,0.466,7,Employed
254,engineering,0,0.974,4,0,low,0.79,5,Left
281,sales,0,0.455,4,0,low,0.787,2,Employed
279,IT,0,0.842,3,0,low,0.449,4,Employed
127,sales,0,0.73,2,0,medium,0.336,3,Left
260,support,1,0.821,3,0,medium,0.668,4,Employed
259,IT,1,0.549,5,0,low,0.122,4,Employed
274,support,0,0.924,3,0,high,0.738,2,Employed
196,engineering,0,0.757,4,0,high,0.114,5,Employed
111,engineering,0,0.591,3,0,medium,0.344,3,Employed
154,sales,1,0.595,6,0,medium,0.173,10,Employed
209,procurement,0,0.919,4,0,medium,0.983,2,Employed
252,support,1,0.914,4,0,medium,0.594,3,Employed
266,IT,0,0.64,5,0,low,0.166,7,Employed
234,engineering,0,0.648,5,0,low,0.989,6,Employed
151,procurement,0,0.68,5,0,medium,0.21,6,Employed
151,"",0,0.549,2,0,medium,0.422,3,Left
152,support,0,0.461,5,0,medium,0.947,3,Employed
239,IT,0,0.73,3,0,low,0.713,3,Employed
239,support,0,0.586,5,0,medium,0.412,5,Employed
211,IT,0,0.73,3,0,high,0.468,3,Employed
305,marketing,0,0.866,6,0,low,0.77,4,Left
158,management,0,0.635,5,0,medium,0.96,3,Employed
229,"",0,0.777,5,0,low,0.514,3,Employed
156,engineering,0,0.53,2,0,low,0.347,3,Left
211,IT,0,0.938,3,0,low,0.687,2,Employed
145,admin,0,0.564,4,0,low,0.152,5,Employed
232,engineering,0,0.67,4,0,low,0.797,4,Employed
159,engineering,1,0.661,2,0,medium,0.722,3,Employed
222,marketing,0,0.689,6,0,high,0.68,5,Employed
176,IT,0,0.696,3,0,medium,0.814,2,Employed
237,"",0,0.735,3,0,low,0.63,2,Employed
121,support,1,0.475,4,0,medium,0.385,5,Employed
173,product,0,0.71,4,0,medium,0.589,3,Employed
133,engineering,0,0.978,4,0,low,0.635,2,Employed
287,sales,1,0.969,6,0,low,0.264,5,Employed
225,"",0,0.891,3,0,medium,0.84,4,Employed
271,"",0,0.99,3,0,medium,0.87,2,Employed
191,sales,0,0.738,3,0,medium,1,2,Employed
141,product,1,0.899,5,0,low,0.88,3,Employed
219,marketing,0,0.799,4,0,medium,0.878,2,Employed
146,"",0,0.929,3,0,low,0.78,5,Left
152,marketing,0,0.634,4,0,high,0.692,3,Employed
269,sales,0,0.581,4,0,medium,0.857,3,Employed
161,admin,0,0.524,2,0,medium,0.371,3,Left
304,sales,0,0.939,6,0,low,0.148,4,Left
195,sales,0,0.593,4,0,medium,0.197,5,Employed
249,support,1,0.756,3,0,low,0.66,2,Employed
211,marketing,0,0.73,4,0,low,0.967,3,Employed
237,support,0,0.831,5,0,high,0.817,5,Left
238,"",0,0.6,3,0,low,0.63,3,Employed
251,engineering,0,0.876,6,0,medium,0.177,4,Left
149,support,0,0.453,4,0,low,0.633,4,Employed
123,sales,0,0.829,6,0,medium,0.636,5,Employed
215,sales,0,0.73,3,0,medium,1,2,Employed
145,marketing,0,0.62,4,0,medium,0.968,3,Employed
236,sales,0,0.586,6,0,medium,0.654,3,Employed
200,"",1,0.589,3,0,medium,0.697,2,Employed
142,sales,0,0.58,2,0,low,0.396,3,Left
135,marketing,0,0.73,3,1,low,0.845,3,Employed
270,support,0,0.653,3,0,medium,0.565,3,Employed
127,support,0,0.582,3,0,medium,0.784,4,Employed
241,sales,0,0.965,5,0,low,0.84,3,Employed
262,support,0,0.662,5,0,medium,0.167,6,Employed
239,IT,0,0.888,3,0,medium,0.7,3,Employed
266,sales,1,0.762,6,0,medium,0.148,4,Left
189,support,0,0.881,3,0,medium,0.975,2,Employed
253,IT,0,0.959,4,0,low,0.929,3,Employed
220,product,0,0.926,5,0,medium,0.662,2,Employed
167,IT,1,0.52,3,0,low,0.87,2,Employed
264,information_technology,0,0.952,6,0,medium,0.97,5,Left
248,finance,0,0.868,4,0,low,0.722,6,Left
228,engineering,0,0.73,3,0,low,0.77,2,Employed
221,sales,0,1,5,0,medium,0.947,6,Left
177,engineering,0,0.944,3,0,low,0.757,3,Employed
248,engineering,0,1,3,0,medium,0.98,3,Employed
136,management,0,0.462,2,0,low,0.363,3,Left
273,support,0,1,3,0,high,0.739,3,Employed
140,sales,0,0.52,2,0,medium,0.37,3,Left
190,sales,0,0.844,4,0,medium,0.757,3,Employed
115,sales,0,0.731,3,0,high,0.392,6,Employed
267,engineering,0,0.764,3,0,low,0.652,3,Employed
261,engineering,0,0.654,4,0,low,0.912,3,Employed
161,engineering,0,0.73,4,0,high,0.763,3,Employed
263,support,1,0.796,4,0,high,0.61,3,Employed
186,engineering,0,0.587,5,0,medium,0.889,2,Employed
242,engineering,0,0.635,3,0,medium,0.66,3,Employed
180,support,0,0.73,4,0,medium,0.67,2,Employed
175,"",1,0.734,3,0,low,0.615,3,Employed
152,engineering,1,0.76,4,0,medium,0.647,3,Employed
173,procurement,0,0.916,5,0,low,0.921,3,Employed
139,"",0,0.515,2,0,medium,0.482,3,Left
133,engineering,0,0.632,4,0,medium,0.961,4,Employed
233,engineering,1,0.51,2,0,low,1,5,Employed
154,IT,0,0.737,2,0,medium,0.838,3,Employed
260,engineering,0,0.75,3,0,low,0.58,2,Employed
158,IT,0,0.771,4,0,low,1,3,Employed
229,support,0,0.643,3,0,medium,0.794,3,Employed
164,sales,0,0.953,4,1,medium,0.493,3,Employed
216,engineering,0,0.887,3,0,low,0.686,4,Employed
246,sales,0,1,4,0,medium,0.845,3,Employed
216,IT,0,0.791,5,0,medium,0.778,4,Employed
197,procurement,1,0.739,5,0,low,0.292,4,Employed
268,admin,0,0.791,5,0,medium,0.511,3,Employed
238,engineering,0,0.815,3,0,medium,0.195,6,Employed
147,sales,0,0.515,2,0,low,0.478,3,Left
220,"",0,0.866,5,0,low,0.575,3,Employed
276,support,0,0.823,5,0,medium,0.756,5,Left
173,sales,0,0.867,4,0,medium,0.791,4,Employed
264,support,0,0.739,4,0,low,0.646,3,Employed
127,finance,0,0.489,2,0,medium,0.345,3,Left
255,management,0,0.827,4,0,low,0.839,5,Left
157,management,0,0.536,2,0,medium,0.45,3,Left
107,admin,0,0.685,3,0,high,0.356,3,Employed
145,support,0,0.478,3,0,medium,0.477,2,Employed
228,engineering,1,0.651,3,0,medium,0.262,4,Employed
208,marketing,0,0.546,4,0,medium,0.341,4,Employed
203,IT,0,0.73,5,0,low,0.515,2,Employed
171,information_technology,0,0.73,4,0,medium,0.672,3,Employed
195,engineering,0,0.579,4,0,low,0.955,4,Employed
228,support,0,0.938,4,0,low,0.785,5,Left
161,engineering,0,0.97,3,0,low,0.753,3,Employed
245,engineering,1,0.697,5,0,low,0.783,3,Employed
173,sales,0,0.962,6,0,medium,0.43,3,Employed
274,IT,0,0.47,5,0,medium,0.998,4,Employed
253,support,0,0.98,4,0,medium,0.951,3,Employed
137,product,0,0.73,4,0,low,0.727,2,Employed
183,engineering,0,0.544,3,0,low,0.689,2,Employed
252,support,0,0.635,2,0,low,0.712,3,Employed
209,management,0,0.784,3,0,low,0.613,3,Employed
143,engineering,0,0.425,2,0,high,0.43,3,Left
202,sales,0,0.73,3,0,medium,0.882,2,Employed
221,sales,1,0.837,3,0,medium,0.495,10,Employed
271,sales,0,0.932,2,0,low,0.56,3,Employed
202,sales,1,0.869,6,1,medium,0.143,4,Employed
200,support,0,0.738,3,0,low,0.636,2,Employed
127,temp,0,0.73,2,0,medium,0.669,3,Left
160,support,0,0.67,2,0,medium,0.64,3,Employed
135,engineering,0,0.54,2,0,medium,0.366,3,Left
231,"",0,0.584,3,0,medium,0.894,6,Employed
248,"",1,0.485,4,0,medium,0.854,5,Employed
211,sales,0,0.883,4,0,high,0.424,7,Employed
261,IT,0,0.773,3,0,low,0.6,4,Employed
151,IT,0,0.876,5,0,medium,0.939,6,Employed
161,support,0,0.543,3,0,medium,0.821,3,Employed
65,temp,0,0.73,1,0,high,0.669,3,Left
196,"",0,0.929,3,0,low,0.893,4,Employed
163,engineering,0,0.625,3,0,medium,0.978,3,Employed
247,support,0,0.479,3,0,medium,0.874,2,Employed
134,finance,0,0.57,2,0,low,0.447,3,Left
179,support,0,0.388,2,1,low,0.679,5,Employed
143,product,0,0.559,2,0,low,0.516,3,Left
140,marketing,0,0.886,4,0,medium,0.896,8,Employed
139,support,0,0.859,4,0,medium,0.887,3,Employed
202,management,0,0.82,4,0,low,0.47,3,Employed
213,sales,1,0.422,3,1,low,0.655,5,Employed
197,engineering,1,0.713,5,0,low,1,4,Employed
219,sales,0,0.474,3,0,low,0.862,3,Employed
207,engineering,0,0.85,3,0,medium,0.74,3,Employed
268,engineering,0,0.73,4,0,medium,0.774,3,Employed
101,engineering,0,0.942,2,0,medium,0.537,5,Employed
193,support,0,0.675,5,0,low,0.614,2,Employed
234,engineering,0,0.975,5,0,medium,0.815,5,Left
198,"",0,0.821,4,0,low,0.422,2,Employed
219,engineering,1,0.653,4,0,low,0.572,3,Employed
215,sales,0,0.743,6,0,medium,0.223,4,Employed
144,engineering,0,0.776,4,0,low,0.961,2,Employed
179,IT,0,0.561,3,0,low,0.941,2,Employed
287,support,0,0.491,5,0,medium,0.475,5,Employed
242,sales,0,0.973,5,0,low,0.821,5,Left
190,sales,0,0.642,2,0,low,0.623,3,Employed
241,sales,0,0.664,6,0,high,0.148,6,Employed
205,sales,0,0.514,3,0,medium,0.736,2,Employed
146,"",0,0.573,4,0,medium,0.54,4,Employed
213,marketing,0,0.72,3,0,low,0.98,3,Employed
145,support,1,0.726,4,0,low,0.549,3,Employed
133,sales,0,0.71,5,0,low,0.76,2,Employed
187,sales,0,0.645,3,0,medium,0.619,2,Employed
187,marketing,0,0.698,3,0,low,0.783,3,Employed
178,finance,0,0.529,3,0,low,0.851,5,Left
167,support,0,0.541,4,0,medium,0.284,5,Employed
287,sales,0,0.81,5,0,low,0.86,4,Left
242,sales,0,0.96,5,0,low,0.885,5,Left
272,sales,0,0.842,6,0,medium,0.112,4,Left
152,sales,0,0.73,6,0,low,0.144,3,Employed
221,product,0,0.73,3,0,high,0.717,3,Employed
107,engineering,1,0.58,2,0,low,0.915,6,Employed
173,sales,0,0.467,6,0,medium,0.338,7,Employed
151,support,0,0.419,2,0,low,0.373,3,Left
258,engineering,0,0.699,5,0,medium,0.147,4,Employed
264,IT,0,0.913,6,0,low,0.121,4,Left
172,product,0,0.882,3,0,medium,0.912,3,Employed
158,engineering,0,0.534,3,0,low,0.877,3,Employed
215,sales,0,0.575,4,0,medium,0.659,3,Employed
120,sales,0,0.494,3,0,medium,0.459,6,Employed
157,IT,0,0.73,2,0,low,0.436,3,Left
134,finance,0,0.635,3,0,medium,0.767,3,Employed
182,engineering,0,0.675,5,0,low,0.152,4,Employed
206,sales,0,0.954,6,0,low,0.421,2,Employed
255,sales,0,0.97,6,0,low,0.71,4,Left
135,procurement,0,0.745,4,1,medium,0.889,3,Employed
174,IT,0,0.599,3,0,low,0.957,4,Employed
261,engineering,0,0.84,4,0,low,0.875,3,Employed
149,sales,0,0.551,3,0,high,0.96,2,Employed
137,product,0,0.815,5,0,low,0.889,2,Employed
137,sales,1,0.539,2,0,medium,0.313,3,Left
140,marketing,0,0.884,5,0,medium,0.679,8,Employed
222,management,0,0.544,5,0,high,0.793,10,Employed
213,support,0,0.494,3,0,low,0.94,3,Employed
201,finance,1,0.73,6,0,low,0.898,2,Employed
154,"",0,0.75,3,0,medium,0.571,2,Employed
153,engineering,0,0.621,3,0,low,0.753,5,Left
280,procurement,1,0.765,5,0,high,0.162,3,Employed
157,sales,0,0.73,2,0,low,0.437,2,Employed
229,sales,0,0.948,6,0,medium,0.313,8,Employed
251,"",0,0.923,5,0,high,0.62,2,Employed
158,sales,0,0.581,2,0,low,0.485,3,Left
197,product,1,0.598,5,0,medium,0.987,2,Employed
200,engineering,0,0.617,3,0,low,0.591,3,Employed
252,sales,0,0.97,6,0,low,0.678,2,Left
266,sales,0,0.97,4,0,medium,0.762,3,Employed
284,IT,0,0.756,7,0,medium,0.94,4,Left
243,engineering,0,0.623,7,0,medium,0.555,5,Left
232,engineering,0,0.953,4,0,medium,0.82,5,Left
165,sales,0,0.944,4,0,low,0.57,2,Employed
214,sales,1,0.454,5,1,medium,0.96,6,Employed
189,support,0,0.73,4,0,medium,0.954,3,Employed
262,sales,0,0.586,3,0,low,0.766,2,Employed
224,engineering,0,0.656,5,0,low,0.85,2,Employed
194,support,1,0.76,5,0,low,0.24,5,Employed
130,sales,0,0.897,2,0,medium,0.565,4,Employed
251,engineering,0,0.879,7,0,low,0.56,5,Left
233,engineering,1,0.944,4,0,medium,0.642,2,Employed
260,sales,0,0.827,6,0,medium,0.133,4,Left
136,"",0,0.988,4,0,low,0.99,4,Employed
162,engineering,0,0.694,4,0,medium,1,2,Employed
141,information_technology,0,0.681,5,0,medium,0.69,2,Employed
240,marketing,1,0.484,3,0,low,0.221,2,Employed
110,support,1,0.66,3,0,low,0.61,3,Employed
275,sales,0,0.55,3,0,high,0.563,2,Employed
128,engineering,0,0.556,2,0,low,0.388,3,Left
236,sales,0,0.732,3,0,medium,0.925,3,Employed
282,product,0,0.871,4,0,medium,0.159,4,Employed
272,support,0,0.736,4,0,medium,0.951,2,Employed
167,sales,0,0.632,6,0,low,0.114,6,Employed
209,sales,0,0.74,4,0,low,0.945,2,Employed
203,sales,0,0.477,5,0,medium,0.61,3,Employed
260,sales,0,0.592,3,0,medium,0.941,3,Employed
223,engineering,0,0.927,3,0,low,0.64,2,Employed
153,support,0,0.525,2,0,low,0.346,3,Left
180,management,0,0.43,4,0,high,0.644,4,Employed
136,information_technology,0,0.463,2,0,high,0.474,3,Left
254,support,0,0.92,5,0,low,0.922,6,Left
139,engineering,0,0.887,6,0,medium,0.41,6,Left
233,marketing,0,0.71,4,0,low,0.618,2,Employed
130,support,0,0.514,2,0,medium,0.47,3,Left
263,sales,0,0.73,4,0,high,0.75,3,Employed
251,support,1,0.73,4,0,low,0.49,2,Employed
146,engineering,0,0.946,3,0,medium,0.646,3,Employed
255,procurement,0,0.614,4,0,high,0.79,2,Employed
171,management,0,0.67,5,0,high,0.952,3,Employed
234,support,0,0.777,4,0,low,0.591,3,Employed
301,engineering,0,0.926,6,0,low,0.164,5,Left
243,sales,0,0.833,7,0,medium,0.71,4,Left
241,sales,0,0.73,4,0,low,0.714,3,Employed
290,finance,0,0.824,6,0,medium,0.168,4,Left
150,sales,0,0.556,2,0,low,0.426,3,Left
217,support,1,0.879,3,0,high,0.783,2,Employed
141,support,0,0.612,4,0,medium,0.56,3,Employed
258,engineering,0,0.742,3,0,medium,0.892,3,Employed
159,engineering,0,0.645,4,0,medium,0.639,3,Employed
231,procurement,0,0.568,5,0,low,0.718,2,Employed
223,support,1,0.81,4,0,medium,0.476,3,Employed
140,sales,0,0.73,2,0,low,0.369,3,Left
232,engineering,0,0.933,5,0,low,0.884,5,Left
210,support,0,0.954,5,0,medium,0.86,3,Employed
130,support,0,0.55,2,0,high,0.424,3,Left
268,sales,0,0.346,2,0,low,0.629,3,Employed
166,"",0,0.479,3,0,low,0.274,6,Employed
226,support,0,1,2,0,low,0.795,3,Employed
245,IT,0,1,5,0,low,0.821,5,Left
133,engineering,0,0.845,4,0,high,0.745,3,Employed
132,support,0,0.46,2,0,low,0.378,3,Left
183,"",0,0.611,3,0,medium,1,3,Employed
221,product,0,0.73,3,0,high,0.77,3,Employed
272,marketing,0,0.936,5,0,low,0.732,2,Employed
146,engineering,0,0.889,4,0,low,0.699,3,Employed
160,sales,0,0.562,2,0,low,0.394,3,Left
147,sales,0,0.748,4,0,low,0.556,3,Employed
310,finance,0,1,6,0,medium,0.122,4,Left
271,"",1,0.59,4,0,medium,0.689,2,Employed
289,sales,0,0.881,7,0,low,0.62,4,Left
261,engineering,0,0.73,5,0,low,0.822,3,Employed
227,support,0,0.51,3,0,low,0.824,2,Employed
216,support,0,0.679,3,0,low,0.814,4,Employed
137,management,0,0.957,3,0,high,0.889,3,Employed
185,sales,0,0.636,4,0,low,0.55,2,Employed
130,engineering,0,0.51,2,0,low,0.446,3,Left
227,management,0,0.614,4,0,medium,0.949,3,Employed
272,support,0,0.57,3,0,low,0.853,2,Employed
268,engineering,1,0.73,3,0,medium,0.827,2,Employed
159,engineering,0,0.52,2,0,high,0.443,3,Left
140,marketing,0,0.73,3,0,low,0.638,3,Employed
135,sales,0,0.54,2,0,low,0.444,3,Left
134,support,0,0.747,6,0,medium,0.741,3,Left
226,support,0,0.661,3,0,medium,0.613,3,Employed
252,sales,0,0.399,5,0,low,0.859,5,Employed
156,support,0,0.931,3,0,medium,0.729,2,Employed
168,engineering,0,0.647,4,0,low,0.75,3,Employed
135,support,0,0.55,2,0,low,0.51,3,Left
186,engineering,0,0.581,5,0,low,0.689,10,Employed
239,sales,0,0.891,5,0,low,0.848,5,Left
144,support,0,0.842,4,0,low,0.844,3,Employed
139,engineering,0,0.95,6,0,medium,0.427,6,Left
271,sales,0,0.638,6,0,low,0.242,5,Employed
230,finance,0,0.85,5,0,medium,0.596,3,Employed
262,product,0,0.791,5,0,low,0.789,5,Left
153,management,0,0.482,2,0,low,0.45,3,Left
101,support,0,0.911,4,0,low,0.233,5,Employed
245,IT,0,0.874,5,0,high,0.582,3,Employed
140,support,0,0.447,2,0,low,0.341,3,Left
209,engineering,1,0.851,3,0,medium,0.59,2,Employed
232,sales,0,0.547,5,0,medium,0.24,3,Employed
241,sales,0,0.97,3,0,high,0.977,2,Employed
134,finance,0,0.73,4,0,medium,0.627,3,Employed
125,IT,0,0.466,2,0,medium,0.399,4,Employed
169,sales,1,0.87,6,0,medium,0.635,2,Employed
162,procurement,0,0.63,3,0,low,0.43,2,Employed
155,sales,0,0.513,2,0,low,0.382,3,Left
154,marketing,0,0.515,2,0,low,0.486,3,Left
249,product,0,0.819,5,0,medium,0.697,5,Left
131,marketing,0,0.416,2,0,high,0.34,2,Employed
163,sales,0,0.639,3,0,medium,1,2,Employed
203,sales,0,1,5,0,low,0.532,4,Employed
144,sales,1,0.51,2,0,low,0.374,3,Left
291,marketing,0,0.89,6,0,low,0.144,4,Left
185,support,0,0.754,3,0,medium,0.555,3,Employed
192,engineering,0,0.795,5,0,medium,0.154,3,Employed
140,IT,0,0.843,5,0,low,0.268,4,Employed
131,sales,0,0.521,2,0,medium,0.46,3,Left
105,support,0,0.772,5,0,low,0.82,5,Employed
212,product,0,0.479,4,0,medium,0.519,7,Employed
266,IT,0,0.793,6,0,low,0.149,4,Left
227,sales,0,0.497,3,0,medium,0.434,3,Employed
261,sales,1,1,4,0,low,0.941,10,Employed
152,IT,0,0.73,2,0,medium,0.517,2,Employed
229,engineering,0,0.395,2,0,medium,0.97,6,Employed
272,support,0,0.937,4,0,low,0.846,2,Employed
262,sales,0,0.965,5,0,low,0.912,6,Left
188,sales,0,0.612,5,0,medium,0.137,7,Employed
193,sales,0,0.93,3,0,low,0.572,2,Employed
203,engineering,0,0.73,4,0,low,0.65,2,Employed
265,engineering,0,0.89,5,0,medium,0.926,5,Left
304,engineering,0,0.826,6,0,low,0.96,4,Left
136,management,0,0.485,5,0,low,0.494,4,Employed
158,sales,0,0.591,2,0,low,0.519,3,Left
128,sales,0,0.511,2,0,medium,0.48,3,Left
179,sales,1,0.419,3,0,low,0.446,2,Employed
178,engineering,1,0.659,3,0,high,0.521,3,Employed
164,support,0,0.571,4,0,low,0.858,3,Employed
275,engineering,0,0.93,6,0,low,0.134,4,Left
246,sales,0,0.694,5,0,low,0.158,2,Employed
194,engineering,0,0.887,3,0,medium,0.81,2,Employed
132,engineering,0,0.956,5,0,low,0.825,3,Employed
213,support,0,0.857,4,0,low,0.86,3,Employed
106,engineering,0,0.75,6,0,low,0.255,5,Employed
175,sales,0,0.849,3,1,medium,0.824,3,Employed
244,engineering,0,0.73,6,0,low,0.334,3,Employed
218,engineering,0,0.497,4,0,low,0.82,2,Employed
173,management,0,0.485,4,0,low,1,3,Employed
243,IT,0,0.936,4,0,high,0.898,3,Employed
153,finance,0,0.455,2,0,low,0.395,3,Left
164,IT,0,0.642,4,0,medium,0.56,2,Employed
145,IT,0,0.527,2,0,low,0.415,3,Left
149,support,1,0.841,3,0,medium,0.637,5,Employed
198,engineering,0,0.822,2,0,medium,0.493,2,Left
111,product,1,0.753,4,0,medium,0.794,4,Employed
259,IT,0,1,5,0,low,0.88,5,Left
214,IT,0,0.785,3,0,low,0.651,2,Employed
251,support,1,0.781,4,0,low,0.796,2,Employed
179,support,0,0.527,3,0,low,0.733,2,Employed
263,support,0,0.86,4,0,low,0.89,5,Left
154,sales,1,0.73,2,0,low,0.43,3,Left
218,sales,0,0.494,4,0,medium,0.62,4,Employed
178,IT,0,0.549,5,0,low,0.963,3,Employed
258,sales,0,0.955,4,0,low,0.723,5,Left
150,support,0,0.557,2,0,low,0.478,3,Left
231,engineering,0,0.721,3,1,medium,0.76,3,Employed
175,IT,0,0.662,3,0,medium,0.733,2,Employed
252,IT,0,0.928,5,0,low,0.849,5,Left
239,product,0,0.95,5,0,low,0.818,5,Left
267,engineering,0,0.61,3,0,low,0.662,3,Employed
158,"",0,0.73,3,0,low,0.618,3,Employed
152,support,0,0.895,5,0,medium,0.82,3,Employed
264,"",1,0.895,4,0,low,0.693,2,Employed
247,sales,0,0.54,5,0,low,0.791,3,Employed
242,sales,0,0.95,4,0,low,0.728,6,Left
276,support,0,0.491,4,0,low,0.833,4,Employed
145,sales,0,0.545,2,0,medium,0.425,3,Left
184,IT,0,0.777,4,0,low,0.585,8,Employed
149,"",0,1,3,0,medium,0.472,2,Employed
179,product,0,0.616,4,0,medium,0.818,3,Employed
236,engineering,0,0.59,4,0,medium,0.495,3,Employed
219,sales,0,0.829,2,0,low,1,4,Employed
96,IT,1,0.641,5,0,low,0.293,2,Employed
286,engineering,0,0.998,6,0,medium,0.16,4,Left
172,"",0,0.598,3,0,low,0.867,3,Employed
215,sales,0,1,3,0,low,0.719,2,Employed
221,sales,0,0.973,3,0,low,0.598,3,Employed
218,product,0,0.536,3,0,low,0.755,3,Employed
244,"",0,0.969,5,0,low,0.99,6,Left
209,sales,0,0.614,3,0,low,0.897,2,Employed
222,engineering,0,0.998,3,0,low,0.793,4,Employed
262,finance,0,0.995,3,0,low,0.644,2,Employed
206,sales,0,0.59,5,0,medium,0.227,5,Employed
153,product,0,0.61,2,0,medium,0.622,2,Employed
269,support,0,0.688,5,0,medium,0.545,3,Employed
224,sales,0,0.915,4,0,medium,0.534,3,Employed
101,support,1,0.387,5,0,low,0.84,4,Employed
135,sales,0,0.757,3,0,medium,0.84,7,Employed
127,sales,0,0.542,2,0,medium,0.458,3,Left
302,finance,0,0.93,6,0,low,0.64,4,Left
152,marketing,0,0.73,2,0,medium,0.36,3,Left
203,IT,1,0.728,4,0,low,0.74,3,Employed
241,marketing,0,0.83,5,0,high,0.953,4,Employed
221,engineering,0,0.994,2,0,medium,0.943,2,Employed
138,finance,0,0.564,2,0,medium,0.331,3,Left
160,management,0,0.661,5,0,high,0.6,3,Employed
146,sales,0,0.55,2,0,low,0.357,3,Left
135,information_technology,0,0.476,2,0,medium,0.489,3,Left
150,engineering,0,0.883,3,0,low,0.989,3,Employed
189,engineering,0,0.81,5,0,low,0.123,5,Employed
268,engineering,0,0.954,5,0,medium,0.838,5,Left
97,sales,0,0.53,6,0,low,0.918,4,Employed
185,marketing,0,0.588,3,0,medium,0.545,3,Employed
253,support,0,1,5,0,low,0.765,6,Left
140,sales,0,0.562,2,0,low,0.392,3,Left
260,support,1,0.8,3,0,medium,0.74,4,Employed
275,management,0,0.783,6,0,low,0.14,4,Left
250,support,0,0.786,6,0,low,0.335,3,Employed
262,product,0,0.867,3,0,medium,0.546,2,Employed
159,engineering,0,0.73,3,0,medium,0.631,2,Employed
183,engineering,0,0.974,4,0,low,0.699,3,Employed
146,engineering,0,0.57,3,0,low,0.658,3,Employed
142,management,0,0.78,4,0,high,0.96,10,Employed
192,support,0,0.751,4,0,low,0.618,2,Employed
